code,title,description,credits,institution,department,prerequisites,has_lab,course_type
SOC 3097,Internship in Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 3099,Senior Honors Thesis,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 4070,"Spec Top Women, Lit, Society",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4080,Persp Wom Gender Sex,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4086,Sociological Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4094,Social Change,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4098,Selected Topics Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4101,Social Organization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4103,Racial Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4104,The Family,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4107,Sociology of Gender,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4113,Aging and Death,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4124,Social Stratification,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4150,Sociology of Pop Culture,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4216,Advanced Social Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4219,Social Deviance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4788,Social Statistics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4871,Sociology of Environment,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4875,Soc of Disaster,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4881,The Urban Community,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4882,Urb Issues Plng & Soc Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4903,Population Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4911,Drugs & Society,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4921,Criminology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 4954,Juvenile Delinquency,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5070,"Spec Top Women, Lit, Society",,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5080,Persp Wom Gender Sex,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5086,Sociological Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5094,Social Change,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5098,Selected Topics Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5101,Social Organization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5103,Racial Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5104,The Family,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5107,Sociology of Gender,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5113,Aging and Death,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5124,Social Stratification,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5150,Sociology of Pop Culture,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5216,Advanced Social Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5219,Social Deviance,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5788,Social Statistics II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5871,Sociology of Environment,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5875,Soc of Disaster,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5881,The Urban Community,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5882,Urb Issues Plng & Soc Policy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5903,Population Issues,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5911,Drugs & Society,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5921,Criminology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 5954,Juvenile Delinquency,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6098,Special Topics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6105,Sem Complex Org & Bureaucracy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6107,Socl Perspectives on Gender,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6396,Ind Readings Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6397,Ind Readings Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6398,Ind Readings Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6573,Social Psychology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6783,Advanced Sociological Theory,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6784,Meth of Sociological Investign,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6785,Sem Research Applications,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 6788,Qualitatv Methods in Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6813,Urban Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6816,Sem Sexualities,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 6871,Adv Environmental Sociology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SOC 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
SOC 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 1001,Basic Spanish I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 1002,Basic Spanish II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 2001,Intermediate Spanish I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 2002,Intermediate Spanish II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3002,Phonetics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3005,Romance Linguistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3031,Spanish Conversation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3041,Advanced Spanish Grammar,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3042,Advanced Spanish Comp & Syntax,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3055,Analysis & Interpret Span Lit,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3100,Survey Spanish Literature I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3101,Survey Spanish Literature II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3191,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3192,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3193,Independent Work,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3194,Internship in Spanish,,3,University Of New Orleans,PLACEHOLDER,,false,research
SPAN 3195,Internship in Spanish,,3,University Of New Orleans,PLACEHOLDER,,false,research
SPAN 3196,Internship in Spanish,,3,University Of New Orleans,PLACEHOLDER,,false,research
SPAN 3197,Oral Proficiency,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3271,Spanihmerican Civilization,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3402,Spanihmerican Lit in Trans,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3406,Romance Cult New Orl,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 3500,Tutorial for Graduating Majors,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4007,Spanish Dialectology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4015,History of Spanish Language,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4031,Advanced Spanish Conversation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4041,Problems Grammatical Analysis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4051,Business Spanish,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4070,Introduction to the Fields of Translation and Interpreting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4122,Span Lit Golden Age,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4171,Translation and Interpreting in the Healthcare Setting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4173,Translation and Interpreting in the Legal Setting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4180,Modern Lit in Span,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4201,Spanish Civilization I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4202,Spanish Civilization II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 4203,Spanihmerican Civiliztn I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5007,Spanish Dialectology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5015,History of Spanish Language,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5031,Advanced Spanish Conversation,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5041,Problems Grammatical Analysis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5051,Business Spanish,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5070,Introduction to the Fields of Translation and Interpreting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5122,Span Lit Golden Age,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5171,Translation and Interpreting in the Healthcare Setting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5173,Translation and Interpreting in the Legal Setting,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5180,Modern Lit in Span,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5201,Spanish Civilization I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5202,Spanish Civilization II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 5203,Spanihmerican Civiliztn I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6007,Spanish Linguistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6097,Studies Spanish Linguistics,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6190,Std Medieval Span Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6191,Studies Golden Age Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6197,Studies Spnmer Lit Aft 1810,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6198,Studies Spanish Literature,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6205,Spanish Thought,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6265,Contemp Hispanic Soc & Inst,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6295,Studies Hispanic Culture & Civ,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 6397,Directed Study,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
SPAN 7000,Thesis Research,,3,University Of New Orleans,PLACEHOLDER,,false,research
SPAN 7040,Examination or Report Only,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 1001,Basic Sign Language I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 2001,Intermediate Sign Language I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3610,Intro Students M/M,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3612,Intro to Spec Ed: Principles,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3620,Methods Students M/M,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3640,Transition Spec Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3650,Prac in Positive Behavior,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3660,Practicum Inclusive,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 3982,Ind Study Spec Educ & Hab Serv,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4010,Intro Instruc Issues Sevr Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4060,Behavior Mod Appl Settings,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4420,Foundations Deaf Education,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4440,Sign Language I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4450,Sign Language II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4510,Intro to Gifted/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4730,Residency I: Elem Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4740,Res II: Elem E Spec Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4775,Tests/Meas Except Individuals,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4776,Tests/Meas Ind W Exceptionalt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4820,Introduction to Braille,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 4830,Mobility Trn Visually Impaired,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5010,Intro Instruc Issues Sevr Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5060,Behavior Mod Appl Settings,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5420,Foundations Deaf Education,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5440,Sign Language I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5450,Sign Language II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5510,Intro to Gifted/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5775,Tests/Meas Except Individuals,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5776,Tests/Meas Ind W Exceptionalt,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5810,Structure Foundation of Eye,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5820,Introduction to Braille,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5830,Mobility Trn Visually Impaired,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 5990,Spec Topics in SpEd/Habil,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6000,Comm Lit Signif Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6010,Mang Beh Except Populations,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6030,Hlth/Physical Consid Sv Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6040,Instructional Issues Sv Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6050,Adv Instructional Issue Sv Dis,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6060,Action Research in Education,,3,University Of New Orleans,PLACEHOLDER,,false,research
EDSP 6085,Found Erly Chld Intr,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6090,Family & Community Partnership,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6110,Res I Elem Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6111,Res I: Elem Ed Internship,,3,University Of New Orleans,PLACEHOLDER,,false,research
EDSP 6120,Res II: Elem Ed Spec Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6121,Res II: Elem E Spec Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6130,Res I: Early Int Student Teach,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6131,Res I: Early Interv Intern,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6140,Res II: Early Int Stud Teach,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6141,Res II: Early Interv Intern,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6160,Res I: Second E Inclusion,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6161,Res I: Sec E Inc Intern,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6170,Res II: Secondary E Spec Ed,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6171,Res II: Sec E Sp Ed Intern,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6210,Indiv with Autism I,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6220,Indiv With Autism II,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6420,Educational Audiology,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6440,Lang Dev & Instr Strat Deaf,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6445,Com Meth Litrcy D/HH,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6460,Teach Speech & Speechreading,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6480,Curriculum Dev for Deaf,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6510,Social Emotional Needs Gifted,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6530,Creative Thinking,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6540,Educ Strat for Gift/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6545,Literature for Gifted/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6550,Gifted Talentd:CurrDev Prg Org,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6555,Disab Chld Early Interv Prog,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6560,Comm & Literacy,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6610,Adv Meth Lrn/Behav Problems,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6625,Adv Trans Plan Stu with Disab,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6775,Indiv Intelligence Testing,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6780,Psych Assess Indiv with Excep,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6781,Consult/Collab in Spec Educ,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6785,Diag/Prescrp Strg Ind W/Except,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6945,Practicum Hearing Impaired Std,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
EDSP 6950,Practicum Gifted/Talented,,3,University Of New Orleans,PLACEHOLDER,,false,lecture
